stop_name,daytime_routes,division,line,borough,structure,gtfs_longitude,gtfs_latitude,complex_id,date,entries,exits
Clinton - Washington Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.965838,40.683263,177,2021-01-18,992,1269
Clinton - Washington Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.965838,40.683263,177,2021-01-19,1361,1918
Clinton - Washington Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.965838,40.683263,177,2021-01-20,1371,1862
Clinton - Washington Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.965838,40.683263,177,2021-01-21,1468,1895
Clinton - Washington Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.965838,40.683263,177,2021-01-22,1463,1949
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-01,2318,3704
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-02,3517,4990
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-03,2311,3793
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-04,5042,6349
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-05,5049,6846
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-06,5171,6882
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-07,5100,6915
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-08,5179,7058
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-09,3570,5041
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-10,2727,4136
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-11,4880,6604
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-12,5116,6791
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-13,5304,6686
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-14,5577,6950
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-15,5605,6991
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-16,3820,4949
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-17,2816,4418
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-18,4148,5640
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-19,4975,6944
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-20,4491,6529
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-21,5211,6788
Nostrand Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.950426,40.680438,179,2021-01-22,5612,7190
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-01,714,1214
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-02,1090,1687
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-03,833,1336
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-04,1594,2218
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-05,1646,2279
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-06,1709,2263
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-07,1691,2252
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-08,1667,2456
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-09,1098,1769
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-10,842,1471
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-11,1630,2222
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-12,1752,2333
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-13,1699,2357
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-14,1693,2255
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-15,1754,2275
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-16,1104,1886
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-17,895,1542
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-18,1344,1929
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-19,1673,2313
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-20,1609,2204
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-21,1674,2310
Kingston - Throop Avs,C,IND,8th Av - Fulton St,Bk,Subway,-73.940858,40.679921,180,2021-01-22,1733,2284
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-01,2224,2701
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-02,3296,3891
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-03,2394,2876
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-04,4792,5042
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-05,4987,5317
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-06,5126,5464
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-07,5158,5341
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-08,5035,5382
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-09,3317,3880
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-10,2621,3206
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-11,4840,5197
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-12,5139,5503
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-13,5199,5475
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-14,5190,5515
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-15,4958,5402
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-16,3308,4299
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-17,2756,3614
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-18,3908,4526
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-19,5104,5424
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-20,4911,5287
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-21,5134,5496
Utica Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.930729,40.679364,181,2021-01-22,4889,4715
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-01,900,901
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-02,1324,1140
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-03,959,882
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-04,1906,1419
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-05,1899,1537
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-06,1919,1436
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-07,1953,1454
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-08,2028,1495
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-09,1383,1159
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-10,1079,936
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-11,1878,1365
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-12,2066,1489
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-13,2030,1458
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-14,1981,1505
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-15,1958,1485
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-16,1370,1212
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-17,1133,1019
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-18,1373,1201
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-19,1995,1572
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-20,1934,1389
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-21,1944,1479
Ralph Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.920786,40.678822,182,2021-01-22,1746,1309
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-01,866,763
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-02,1218,1077
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-03,911,829
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-04,1738,1399
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-05,1857,1486
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-06,1864,1475
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-07,1828,1409
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-08,1864,1464
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-09,1169,1034
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-10,1009,886
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-11,1794,1412
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-12,1867,1533
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-13,1890,1476
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-14,1888,1622
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-15,1479,1559
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-16,1163,1002
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-17,1045,1018
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-18,1372,1238
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-19,1895,1551
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-20,1878,1491
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-21,1870,1627
Rockaway Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.911946,40.67834,183,2021-01-22,1757,1355
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-01,349,405
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-02,605,541
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-03,440,385
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-04,1011,736
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-05,1009,751
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-06,1088,723
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-07,1077,718
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-08,1028,761
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-09,572,487
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-10,458,431
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-11,991,731
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-12,1084,751
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-13,1036,751
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-14,1093,722
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-15,1065,775
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-16,573,508
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-17,495,412
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-18,670,561
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-19,1060,773
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-20,1033,725
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-21,1024,793
Liberty Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.896548,40.674542,185,2021-01-22,1028,685
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-01,552,786
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-02,761,1002
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-03,538,735
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-04,1119,1402
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-05,1123,1400
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-06,1151,1418
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-07,1155,1405
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-08,1125,1356
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-09,762,998
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-10,602,839
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-11,1097,1344
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-12,1168,1402
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-13,1196,1422
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-14,1132,1362
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-15,1134,1390
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-16,714,1079
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-17,566,841
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-18,891,1180
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-19,1205,1384
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-20,1139,1434
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-21,1137,1454
Van Siclen Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.890358,40.67271,186,2021-01-22,1092,1198
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-01,506,527
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-02,674,589
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-03,563,542
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-04,1102,900
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-05,1142,909
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-06,1168,943
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-07,1230,864
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-08,1192,993
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-09,674,638
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-10,559,596
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-11,1116,877
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-12,1211,884
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-13,1217,961
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-14,1227,894
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-15,1229,925
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-16,725,667
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-17,567,598
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-18,882,745
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-19,1177,985
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-20,1165,890
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-21,1176,895
Shepherd Av,C,IND,8th Av - Fulton St,Bk,Subway,-73.88075,40.67413,187,2021-01-22,1133,797
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-01,1922,1188
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-02,2442,1357
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-03,1965,1171
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-04,3909,1846
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-05,3974,1908
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-06,4120,1879
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-07,3975,1908
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-08,4041,1901
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-09,2454,1500
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-10,2104,1283
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-11,3924,1920
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-12,4125,2107
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-13,4163,1983
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-14,4051,1866
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-15,4035,1858
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-16,2532,1627
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-17,2072,1364
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-18,3205,1618
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-19,4044,1904
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-20,3863,1827
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-21,4116,1829
Euclid Av,A C,IND,8th Av - Fulton St,Bk,Subway,-73.872106,40.675377,188,2021-01-22,4030,1889
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-01,933,1401
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-02,1238,1633
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-03,919,1314
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-04,1973,2307
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-05,2071,2398
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-06,2095,2449
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-07,2044,2562
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-08,2085,2430
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-09,1356,1754
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-10,1028,1389
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-11,1995,2412
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-12,2114,2439
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-13,2084,2461
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-14,2040,2492
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-15,1994,2410
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-16,1250,1672
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-17,973,1431
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-18,1487,1928
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-19,2038,2392
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-20,1970,2350
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-21,1978,2457
Grant Av,A,IND,Liberty Av,Bk,Subway,-73.86505,40.677044,189,2021-01-22,2051,2428
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-01,581,378
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-02,836,573
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-03,634,450
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-04,1493,919
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-05,1471,928
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-06,1474,949
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-07,1416,931
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-08,1439,917
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-09,844,560
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-10,691,440
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-11,1442,948
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-12,1469,975
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-13,1455,947
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-14,1454,961
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-15,1425,935
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-16,852,571
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-17,694,433
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-18,1133,765
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-19,1494,941
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-20,1403,929
80 St,A,IND,Liberty Av,Q,Elevated,-73.858992,40.679371,190,2021-01-21,1503,946
